analysis,space,transform,train_cores,support_tier,alignment_mean,alignment_count,null_alignment_mean,null_alignment_count,alignment_gain_mean,alignment_gain_count
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>Fc1cc([*:1])ccc1Cl,2,2-4,0.9353135225505177,1,0.16827364746712048,1,0.7670398750833972,1
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>Fc1ccc([*:1])c(F)c1,5,5-9,0.9774627131788592,2,0.06573900578376428,2,0.911723707395095,2
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>Fc1ccc([*:1])cc1,7,5-9,0.9351286090936475,4,-0.1216342954277117,4,1.0567629045213591,4
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>Fc1ccc([*:1])cc1F,3,2-4,0.9786511159033264,1,-0.06586261454822637,1,1.0445137304515528,1
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>Fc1cccc(F)c1[*:1],3,2-4,0.9762176829838651,1,0.14341951510107365,1,0.8327981678827915,1
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>Fc1cccc([*:1])c1,8,5-9,0.9709918618006892,4,-0.16137457444485354,4,1.1323664362455426,4
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>Fc1ccccc1[*:1],11,10-19,0.9234854094962358,2,0.20735486081685434,2,0.7161305486793814,2
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>N#Cc1ccc([*:1])cc1,3,2-4,0.9336086950863012,1,-0.09355440732190853,1,1.0271631024082097,1
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>N#Cc1cccc([*:1])c1,2,2-4,0.8200009751809451,1,0.22350446352953163,1,0.5964965116514134,1
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>O=C([O-])c1ccc([*:1])cc1,2,2-4,0.9758883103632131,1,0.24011843020836027,1,0.7357698801548529,1
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>O=[N+]([O-])c1ccc([*:1])cc1,4,2-4,0.9662129785159546,2,-0.024619694118081792,2,0.9908326726340364,2
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>O=[N+]([O-])c1ccccc1[*:1],4,2-4,0.9764893615431804,1,-0.26848631536219975,1,1.2449756769053801,1
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>Oc1ccc([*:1])cc1,2,2-4,0.9406291195337624,3,0.1318630239873719,3,0.8087660955463906,3
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>Oc1cccc([*:1])c1,3,2-4,0.9528064001776533,1,0.016660225249126887,1,0.9361461749285264,1
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>Oc1ccccc1[*:1],2,2-4,0.9522258268206633,2,0.03358882122249453,2,0.9186370055981687,2
alignment_all,released_hybrid_w3,COc1ccccc1[*:1]>>c1ccc([*:1])cc1,12,10-19,0.9219525583433816,8,0.03691482884451876,8,0.8850377294988628,8
alignment_all,released_hybrid_w3,COc1ncccc1[*:1]>>c1cncc([*:1])c1,2,2-4,0.9039679512611013,1,0.17546231929592682,1,0.7285056319651745,1
alignment_all,released_hybrid_w3,COc1nn(C)cc1[*:1]>>Cc1n[nH]cc1[*:1],2,2-4,0.9792120585902713,1,0.06259989623262566,1,0.9166121623576456,1
alignment_all,released_hybrid_w3,CS(=O)(=O)CCC[*:1]>>FC(F)(F)CC[*:1],2,2-4,0.9851744164702009,1,-0.0026692762615299,1,0.9878436927317308,1
alignment_all,released_hybrid_w3,CS(=O)(=O)CCC[*:1]>>NC(=O)C[*:1],3,2-4,0.9555934576488071,1,-0.06104437173349136,1,1.0166378293822984,1
alignment_all,released_hybrid_w3,CS(=O)(=O)CC[*:1]>>C[*:1],9,5-9,0.8730814727487436,3,-0.25646825090561176,3,1.1295497236543552,3
alignment_all,released_hybrid_w3,CS(=O)(=O)CC[*:1]>>FC(F)(F)C[*:1],2,2-4,0.9780594159689824,4,-0.1436874243468383,4,1.1217468403158206,4
alignment_all,released_hybrid_w3,CS(=O)(=O)CC[*:1]>>NC(=O)CC[*:1],2,2-4,0.9633229743384848,1,-0.07765304557616766,1,1.0409760199146525,1
alignment_all,released_hybrid_w3,CS(=O)(=O)CC[*:1]>>NC(=O)[*:1],3,2-4,0.9555934576488071,1,-0.10139746139920264,1,1.0569909190480098,1
alignment_all,released_hybrid_w3,CS(=O)(=O)CC[*:1]>>NCC[*:1],2,2-4,0.9318288759691629,1,0.06438591265996585,1,0.867442963309197,1
alignment_all,released_hybrid_w3,CS(=O)(=O)CC[*:1]>>NC[*:1],2,2-4,0.8435645733735226,1,0.12710372488757976,1,0.7164608484859429,1
alignment_all,released_hybrid_w3,CS(=O)(=O)CC[*:1]>>O=C(O)C[*:1],2,2-4,0.9458636291121149,3,-0.0461892231727605,3,0.9920528522848753,3
alignment_all,released_hybrid_w3,CS(=O)(=O)C[*:1]>>CS(=O)[*:1],2,2-4,0.7768326859398141,1,0.21396026761725923,1,0.5628724183225549,1
alignment_all,released_hybrid_w3,CS(=O)(=O)C[*:1]>>CSC[*:1],2,2-4,0.9501326315385974,1,0.4399731123380952,1,0.5101595192005022,1
alignment_all,released_hybrid_w3,CS(=O)(=O)C[*:1]>>C[*:1],8,5-9,0.9228953747560996,1,-0.05275373297633401,1,0.9756491077324336,1
alignment_all,released_hybrid_w3,CS(=O)(=O)C[*:1]>>FC(F)(F)[*:1],6,5-9,0.9806181432158375,5,-0.11109289775533737,5,1.0917110409711748,5
alignment_all,released_hybrid_w3,CS(=O)(=O)C[*:1]>>NC(=O)C[*:1],3,2-4,0.9749845666632588,2,-0.022274857474790445,2,0.9972594241380494,2
alignment_all,released_hybrid_w3,CS(=O)(=O)C[*:1]>>NC(=O)[*:1],3,2-4,0.9359128069991752,3,0.2737384518535687,3,0.6621743551456066,3
alignment_all,released_hybrid_w3,CS(=O)(=O)C[*:1]>>NC[*:1],4,2-4,0.9332744197499078,1,-0.01877906186137202,1,0.9520534816112798,1
alignment_all,released_hybrid_w3,CS(=O)(=O)C[*:1]>>N[*:1],4,2-4,0.8403814061292212,1,0.029201074154582767,1,0.8111803319746385,1
alignment_all,released_hybrid_w3,CS(=O)(=O)C[*:1]>>O=C(O)[*:1],4,2-4,0.9518933981838202,3,0.0907114651153349,3,0.8611819330684853,3
alignment_all,released_hybrid_w3,CS(=O)(=O)NC[*:1]>>C[*:1],4,2-4,0.9357529509868225,1,-0.11899338872760526,1,1.0547463397144279,1
alignment_all,released_hybrid_w3,CS(=O)(=O)NC[*:1]>>FC(F)(F)[*:1],2,2-4,0.9323010731132487,1,0.07766527229659785,1,0.8546358008166509,1
alignment_all,released_hybrid_w3,CS(=O)(=O)NC[*:1]>>OCC[*:1],2,2-4,0.944742614861479,2,-0.18959784001728133,2,1.1343404548787603,2
alignment_all,released_hybrid_w3,CS(=O)(=O)N[*:1]>>N#CC[*:1],2,2-4,0.9364708179652298,3,0.10036448320247567,3,0.8361063347627541,3
alignment_all,released_hybrid_w3,CS(=O)(=O)N[*:1]>>N#C[*:1],5,5-9,0.9021617408903339,2,-0.07237986811840326,2,0.9745416090087371,2
alignment_all,released_hybrid_w3,CS(=O)(=O)N[*:1]>>N[*:1],3,2-4,0.9062539690797251,1,-0.12726715546736608,1,1.0335211245470912,1
alignment_all,released_hybrid_w3,CS(=O)(=O)N[*:1]>>OC[*:1],3,2-4,0.9365600250702657,4,-0.0483105497637817,4,0.9848705748340475,4
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>CS(=O)[*:1],3,2-4,0.92646474130856,2,-0.014185214510142949,2,0.940649955818703,2
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>CS[*:1],5,5-9,0.9203110419649486,2,-0.0580364172381896,2,0.9783474592031383,2
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>C[*:1],19,10-19,0.9124779765994026,5,-0.05167836749368786,5,0.9641563440930906,5
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>ClC[*:1],2,2-4,0.8605009122096459,1,0.057568232943464415,1,0.8029326792661815,1
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>Cl[*:1],8,5-9,0.917861861997087,3,-0.050944857511620416,3,0.9688067195087074,3
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>FC(F)(F)[*:1],8,5-9,0.969021435910463,3,-0.0404687940403374,3,1.0094902299508004,3
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>FC(F)O[*:1],3,2-4,0.9678311409504216,1,-0.1000182150243278,1,1.0678493559747493,1
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>F[*:1],8,5-9,0.9486230852944322,2,-0.010098718370946747,2,0.9587218036653788,2
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>I[*:1],2,2-4,0.7941756197276989,1,-0.04263313106059248,1,0.8368087507882914,1
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>N#C[*:1],6,5-9,0.9346531646456583,3,0.09647089109018335,3,0.8381822735554749,3
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>NC(=O)[*:1],8,5-9,0.9567534735815698,2,0.04794349637873398,2,0.9088099772028357,2
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>NS(=O)(=O)[*:1],2,2-4,0.874706459458928,1,0.10141387449061255,1,0.7732925849683154,1
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>N[*:1],6,5-9,0.8869404743496621,2,-0.07203708767698308,2,0.9589775620266452,2
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>O=C([O-])[*:1],7,5-9,0.9298986198918384,1,0.07735068854656751,1,0.8525479313452708,1
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>OC[*:1],5,5-9,0.9409337908285134,1,0.20359791268633803,1,0.7373358781421753,1
alignment_all,released_hybrid_w3,CS(=O)(=O)[*:1]>>O[*:1],10,10-19,0.9094278811661984,1,0.13303527422696337,1,0.7763926069392351,1
alignment_all,released_hybrid_w3,CS(=O)[*:1]>>C[*:1],3,2-4,0.8836095158522403,2,-0.1775778101750476,2,1.0611873260272882,2
alignment_all,released_hybrid_w3,CS(=O)[*:1]>>F[*:1],2,2-4,0.8647108378556368,2,0.010339172323937103,2,0.8543716655316997,2
alignment_all,released_hybrid_w3,CS(=O)[*:1]>>N#CC[*:1],3,2-4,0.8893158853351955,1,0.2767581383348763,1,0.6125577470003192,1
alignment_all,released_hybrid_w3,CS(=O)[*:1]>>N#C[*:1],4,2-4,0.8689167790400756,2,-0.2757683451610528,2,1.1446851242011284,2
alignment_all,released_hybrid_w3,CS(=O)[*:1]>>OCC[*:1],2,2-4,0.9218262866524926,1,-0.17529629952064207,1,1.0971225861731346,1
alignment_all,released_hybrid_w3,CSC(C)C[*:1]>>O=C([O-])CCCC[*:1],2,2-4,0.9664997036413923,1,0.09728138970573835,1,0.869218313935654,1
alignment_all,released_hybrid_w3,CSC(C)[*:1]>>O=C([O-])CCC[*:1],2,2-4,0.9664997036413923,1,0.09493289539689587,1,0.8715668082444964,1
alignment_all,released_hybrid_w3,CSCC[*:1]>>C[*:1],5,5-9,0.8711819497011452,1,0.13135587360003406,1,0.7398260761011111,1
alignment_all,released_hybrid_w3,CSCC[*:1]>>FC(F)(F)COC[*:1],2,2-4,0.9609531382797394,1,-0.018313732135236786,1,0.9792668704149762,1
alignment_all,released_hybrid_w3,CSCC[*:1]>>FC(F)(F)[*:1],2,2-4,0.9606612476623506,1,-0.14813815972416822,1,1.1087994073865188,1
alignment_all,released_hybrid_w3,CSCC[*:1]>>N#CCC[*:1],3,2-4,0.9639770378449835,1,0.12914107518767787,1,0.8348359626573056,1
alignment_all,released_hybrid_w3,CSCC[*:1]>>NC(=O)C[*:1],2,2-4,0.9531876827033062,1,0.3209156742486361,1,0.6322720084546701,1
alignment_all,released_hybrid_w3,CSC[*:1]>>CS[*:1],2,2-4,0.6827732976533216,1,-0.09789237315792466,1,0.7806656708112463,1
alignment_all,released_hybrid_w3,CSC[*:1]>>C[*:1],6,5-9,0.8462725735846973,2,0.0909249213000533,2,0.7553476522846441,2
alignment_all,released_hybrid_w3,CSC[*:1]>>FC(F)(F)COC[*:1],3,2-4,0.9463585644282455,1,0.06770797525794447,1,0.878650589170301,1
alignment_all,released_hybrid_w3,CSC[*:1]>>FC(F)(F)CO[*:1],2,2-4,0.9609531382797394,1,-0.1593028344865156,1,1.1202559727662549,1
alignment_all,released_hybrid_w3,CSC[*:1]>>FC(F)(F)[*:1],2,2-4,0.9164746231990016,2,0.19696545156501044,2,0.7195091716339912,2
alignment_all,released_hybrid_w3,CSC[*:1]>>FC(F)[*:1],5,5-9,0.9561341839235004,3,0.019159931795640656,3,0.9369742521278597,3
alignment_all,released_hybrid_w3,CSC[*:1]>>N#CC[*:1],4,2-4,0.9690609081951629,1,-0.20127033073737471,1,1.1703312389325375,1
alignment_all,released_hybrid_w3,CSC[*:1]>>N#C[*:1],3,2-4,0.8998795916336894,1,0.19036494790755726,1,0.7095146437261322,1
alignment_all,released_hybrid_w3,CSC[*:1]>>NC(=O)C[*:1],4,2-4,0.8956540630281413,2,-0.1351589203850063,2,1.0308129834131476,2
alignment_all,released_hybrid_w3,CSC[*:1]>>NC(=O)[*:1],5,5-9,0.967899350226133,1,0.1923619049692102,1,0.7755374452569228,1
alignment_all,released_hybrid_w3,CSC[*:1]>>N[*:1],2,2-4,0.8078282673445316,1,-0.051561685191251046,1,0.8593899525357827,1
alignment_all,released_hybrid_w3,CSC[*:1]>>O[*:1],3,2-4,0.8896046310406023,2,-0.032698347868941754,2,0.922302978909544,2
alignment_all,released_hybrid_w3,CS[*:1]>>C[*:1],19,10-19,0.8596818271137809,13,0.001606786641971681,13,0.8580750404718093,13
alignment_all,released_hybrid_w3,CS[*:1]>>C[NH+](C)[*:1],3,2-4,0.9664417861583091,1,0.09049986975632321,1,0.8759419164019859,1
alignment_all,released_hybrid_w3,CS[*:1]>>Cl[*:1],8,5-9,0.9330624716186541,2,0.06433634267393736,2,0.8687261289447168,2
alignment_all,released_hybrid_w3,CS[*:1]>>FC(F)(F)CO[*:1],4,2-4,0.9368813630602556,1,0.043003150677979135,1,0.8938782123822765,1
alignment_all,released_hybrid_w3,CS[*:1]>>FC(F)(F)C[*:1],3,2-4,0.936158982143676,2,0.07709184220954617,2,0.8590671399341299,2
alignment_all,released_hybrid_w3,CS[*:1]>>FC(F)(F)O[*:1],2,2-4,0.9707505889377287,2,-0.022314648756998488,2,0.9930652376947271,2
alignment_all,released_hybrid_w3,CS[*:1]>>FC(F)(F)[*:1],6,5-9,0.959743678159081,7,0.08012631764000491,7,0.8796173605190759,7
alignment_all,released_hybrid_w3,CS[*:1]>>F[*:1],12,10-19,0.895522755927533,3,-0.026479262699478524,3,0.9220020186270115,3
alignment_all,released_hybrid_w3,CS[*:1]>>N#C[*:1],13,10-19,0.9066718038591078,5,-0.008724177185833562,5,0.9153959810449415,5
alignment_all,released_hybrid_w3,CS[*:1]>>NC(=O)[*:1],7,5-9,0.9007667669111631,2,0.056586213898716674,2,0.8441805530124464,2
alignment_all,released_hybrid_w3,CS[*:1]>>NS(=O)(=O)[*:1],3,2-4,0.9310881752171531,2,-0.023840476914359397,2,0.9549286521315126,2
alignment_all,released_hybrid_w3,CS[*:1]>>N[*:1],4,2-4,0.8380469958201682,4,0.06784825680892241,4,0.7701987390112458,4
alignment_all,released_hybrid_w3,CS[*:1]>>O=C([O-])[*:1],4,2-4,0.804376179331515,1,0.1480134754600621,1,0.6563627038714528,1
alignment_all,released_hybrid_w3,CS[*:1]>>O=[N+]([O-])[*:1],4,2-4,0.9711671598993694,2,0.10085677249279285,2,0.8703103874065765,2
alignment_all,released_hybrid_w3,CS[*:1]>>OC[*:1],6,5-9,0.8818316408787705,1,0.08927831018424283,1,0.7925533306945277,1
alignment_all,released_hybrid_w3,CS[*:1]>>O[*:1],8,5-9,0.7661276118317202,1,-0.27997852364721293,1,1.0461061354789332,1
alignment_all,released_hybrid_w3,CSc1ccc([*:1])cc1>>CSc1ccccc1[*:1],2,2-4,0.946486638079782,2,-0.32355845126173555,2,1.2700450893415174,2
alignment_all,released_hybrid_w3,CSc1ccc([*:1])cc1>>Cc1ccc([*:1])cc1,3,2-4,0.9308031765943487,1,0.23082490660173127,1,0.6999782699926175,1
alignment_all,released_hybrid_w3,CSc1ccc([*:1])cc1>>Cc1cccc([*:1])c1,3,2-4,0.9362007772992169,1,0.20444218305025713,1,0.7317585942489597,1
alignment_all,released_hybrid_w3,CSc1ccc([*:1])cc1>>Fc1cccc([*:1])c1,2,2-4,0.9299928219054345,1,0.10140843622052201,1,0.8285843856849125,1
alignment_all,released_hybrid_w3,CSc1ccc([*:1])cc1>>c1ccc([*:1])cc1,2,2-4,0.9523034566720534,1,0.0010478088211984399,1,0.9512556478508549,1
alignment_all,released_hybrid_w3,CSc1cccc([*:1])c1>>Clc1ccc([*:1])cc1,2,2-4,0.956174671134513,1,-0.020161860591611628,1,0.9763365317261247,1
alignment_all,released_hybrid_w3,CSc1cccc([*:1])c1>>Fc1ccc([*:1])cc1Cl,2,2-4,0.975213232528606,1,-0.5092415235230308,1,1.4844547560516368,1
alignment_all,released_hybrid_w3,CSc1ccccc1[*:1]>>N#Cc1ccc([*:1])cc1,2,2-4,0.9845073301654098,1,0.0350147895016894,1,0.9494925406637205,1
alignment_all,released_hybrid_w3,C[*:1]>>C[NH+](C)CCC[*:1],3,2-4,0.8825029555653816,1,-0.1751433971624396,1,1.0576463527278213,1
alignment_all,released_hybrid_w3,C[*:1]>>C[NH+](C)CC[*:1],13,10-19,0.8806632264570858,1,-0.07217436552209947,1,0.9528375919791853,1
alignment_all,released_hybrid_w3,C[*:1]>>C[NH+](C)C[*:1],10,10-19,0.894107562211587,2,-0.023227152713538878,2,0.917334714925126,2
alignment_all,released_hybrid_w3,C[*:1]>>C[NH+](C)[*:1],9,5-9,0.9275352863752668,9,0.017757174580932084,9,0.9097781117943349,9
alignment_all,released_hybrid_w3,C[*:1]>>C[NH2+]C[*:1],2,2-4,0.8038331150327755,1,0.10764993058560474,1,0.6961831844471709,1
alignment_all,released_hybrid_w3,C[*:1]>>ClC(Cl)=CC[NH2+][*:1],2,2-4,0.9045677457651156,1,-0.29057289981843176,1,1.1951406455835474,1
alignment_all,released_hybrid_w3,C[*:1]>>ClCC[*:1],3,2-4,0.7813213272451245,1,-0.1455167095204421,1,0.9268380367655666,1
alignment_all,released_hybrid_w3,C[*:1]>>ClC[*:1],9,5-9,0.870458053820081,1,-0.04736652807286997,1,0.917824581892951,1
alignment_all,released_hybrid_w3,C[*:1]>>Cl[*:1],142,20+,0.9402318840353783,46,-0.023777847004441088,46,0.9640097310398194,46
alignment_all,released_hybrid_w3,C[*:1]>>FC(F)(F)CC[*:1],8,5-9,0.9076703407086499,2,-0.14817375158869112,2,1.055844092297341,2
alignment_all,released_hybrid_w3,C[*:1]>>FC(F)(F)C[*:1],19,10-19,0.9178728129487894,7,0.09718798463620407,7,0.8206848283125854,7
alignment_all,released_hybrid_w3,C[*:1]>>FC(F)(F)O[*:1],8,5-9,0.9596657532801054,4,0.0262816003808607,4,0.9333841528992446,4
alignment_all,released_hybrid_w3,C[*:1]>>FC(F)(F)[*:1],77,20+,0.9214572183776941,28,0.0683201305473309,28,0.8531370878303633,28
alignment_all,released_hybrid_w3,C[*:1]>>FC(F)C[*:1],8,5-9,0.9237218047764445,3,-0.026716873277092185,3,0.9504386780535367,3
alignment_all,released_hybrid_w3,C[*:1]>>FC(F)O[*:1],13,10-19,0.9252239617665219,3,-0.23546303734666307,3,1.160686999113185,3
alignment_all,released_hybrid_w3,C[*:1]>>FC(F)[*:1],28,20+,0.9144308586608683,19,0.018643802380946765,19,0.8957870562799215,19
alignment_all,released_hybrid_w3,C[*:1]>>FCCC[*:1],3,2-4,0.862896413973574,2,-0.0016086256418882984,2,0.8645050396154623,2
alignment_all,released_hybrid_w3,C[*:1]>>FCC[*:1],8,5-9,0.887715600265398,4,-0.013755395873415524,4,0.9014709961388134,4
alignment_all,released_hybrid_w3,C[*:1]>>FC[*:1],10,10-19,0.9266724428115786,6,-0.03305399051992284,6,0.9597264333315015,6
alignment_all,released_hybrid_w3,C[*:1]>>F[*:1],159,20+,0.9076238967858052,68,0.03517574246977936,68,0.872448154316026,68
alignment_all,released_hybrid_w3,C[*:1]>>I[*:1],11,10-19,0.9524227391646494,1,0.06731459382556679,1,0.8851081453390826,1
alignment_all,released_hybrid_w3,C[*:1]>>N#CCC[*:1],2,2-4,0.8403579970852915,1,-0.16552702873143724,1,1.0058850258167287,1
alignment_all,released_hybrid_w3,C[*:1]>>N#CC[*:1],21,20+,0.8998711070682216,6,0.04928077088370847,6,0.8505903361845132,6
alignment_all,released_hybrid_w3,C[*:1]>>N#C[*:1],64,20+,0.9054497994315582,9,0.04108930230044391,9,0.8643604971311144,9
alignment_all,released_hybrid_w3,C[*:1]>>NC(=O)CC[*:1],4,2-4,0.8267711380358714,1,0.36533705696623575,1,0.4614340810696357,1
alignment_all,released_hybrid_w3,C[*:1]>>NC(=O)C[*:1],15,10-19,0.8870616217534364,8,0.02236151373772905,8,0.8647001080157074,8
alignment_all,released_hybrid_w3,C[*:1]>>NC(=O)NCC[*:1],6,5-9,0.9428601013498383,1,-0.1270287713707048,1,1.0698888727205431,1
alignment_all,released_hybrid_w3,C[*:1]>>NC(=O)N[*:1],4,2-4,0.948403013641899,1,-0.09781618288286417,1,1.0462191965247631,1
alignment_all,released_hybrid_w3,C[*:1]>>NC(=O)[*:1],39,20+,0.8686024593954663,14,-0.02234907077472584,14,0.8909515301701921,14
alignment_all,released_hybrid_w3,C[*:1]>>NCCCC[*:1],2,2-4,0.8151120080300488,1,0.09353394900343445,1,0.7215780590266143,1
alignment_all,released_hybrid_w3,C[*:1]>>NCCC[*:1],4,2-4,0.8878246055729958,3,-0.11607748249759268,3,1.0039020880705884,3
alignment_all,released_hybrid_w3,C[*:1]>>NCC[*:1],13,10-19,0.8562404703149824,2,0.06180001344120177,2,0.7944404568737806,2
alignment_all,released_hybrid_w3,C[*:1]>>NC[*:1],22,20+,0.869394926948311,4,0.20146536378872704,4,0.6679295631595839,4
alignment_all,released_hybrid_w3,C[*:1]>>NS(=O)(=O)[*:1],6,5-9,0.948606119449954,1,-0.24940530588687898,1,1.198011425336833,1
alignment_all,released_hybrid_w3,C[*:1]>>N[*:1],38,20+,0.8412089125762721,14,0.11850323893131365,14,0.7227056736449583,14
alignment_all,released_hybrid_w3,C[*:1]>>O=C(O)CC[*:1],6,5-9,0.8327652762224809,5,-0.027857984847434635,5,0.8606232610699154,5
alignment_all,released_hybrid_w3,C[*:1]>>O=C(O)C[*:1],10,10-19,0.8488306521105082,7,0.2033862945463158,7,0.6454443575641925,7
alignment_all,released_hybrid_w3,C[*:1]>>O=C(O)[*:1],37,20+,0.8615926450202941,9,-0.12402951675505297,9,0.985622161775347,9
alignment_all,released_hybrid_w3,C[*:1]>>O=C([O-])CC[*:1],3,2-4,0.8643582916362172,1,-0.18032427571062407,1,1.0446825673468414,1
alignment_all,released_hybrid_w3,C[*:1]>>O=C([O-])C[*:1],12,10-19,0.8821815390415512,7,0.06769359484998605,7,0.8144879441915652,7
alignment_all,released_hybrid_w3,C[*:1]>>O=C([O-])[*:1],27,20+,0.9017385309907889,12,0.04351054428474647,12,0.8582279867060424,12
alignment_all,released_hybrid_w3,C[*:1]>>O=C1CCCN1[*:1],6,5-9,0.8096035867069922,1,-0.21332684288968382,1,1.022930429596676,1
alignment_all,released_hybrid_w3,C[*:1]>>O=[N+]([O-])[*:1],41,20+,0.9533868714359286,10,0.0699497040487826,10,0.8834371673871461,10
alignment_all,released_hybrid_w3,C[*:1]>>OCCCC[*:1],2,2-4,0.9066656689331942,1,-0.3419243673566379,1,1.2485900362898321,1
alignment_all,released_hybrid_w3,C[*:1]>>OCCC[*:1],5,5-9,0.8617184907367657,2,-0.2278461953054172,2,1.0895646860421828,2
alignment_all,released_hybrid_w3,C[*:1]>>OCCO[*:1],5,5-9,0.8972376294924365,4,0.09115881070975163,4,0.806078818782685,4
alignment_all,released_hybrid_w3,C[*:1]>>OCC[*:1],24,20+,0.8901620521877759,12,-0.05852415681422865,12,0.9486862090020045,12
alignment_all,released_hybrid_w3,C[*:1]>>OC[*:1],74,20+,0.889831823814729,20,0.12173514346667116,20,0.7680966803480578,20
alignment_all,released_hybrid_w3,C[*:1]>>O[*:1],132,20+,0.8778548415640639,43,0.13681806575881725,43,0.7410367758052465,43
alignment_all,released_hybrid_w3,C[*:1]>>[N-]=[N+]=N[*:1],2,2-4,0.919450576656163,1,0.22948003311679438,1,0.6899705435393686,1
alignment_all,released_hybrid_w3,C[*:1]>>[NH3+]CC[*:1],2,2-4,0.9124722255697476,1,0.1448987770805804,1,0.7675734484891672,1
alignment_all,released_hybrid_w3,C[*:1]>>[NH3+][*:1],6,5-9,0.9241251482361382,3,0.16268543051633177,3,0.7614397177198066,3
alignment_all,released_hybrid_w3,C[*:1]>>c1ccc([*:1])cc1,119,20+,0.7443939090767159,1,0.042284199606137704,1,0.7021097094705782,1
alignment_all,released_hybrid_w3,C[*:1]>>c1nc([*:1])n[nH]1,5,5-9,0.9286028478372137,1,0.18519630489659433,1,0.7434065429406194,1
alignment_all,released_hybrid_w3,C[NH+](C)CCC[*:1]>>C[NH+](C)CC[*:1],3,2-4,0.9471658894787375,1,-0.4780636904408796,1,1.425229579919617,1
alignment_all,released_hybrid_w3,C[NH+](C)CC[*:1]>>C[NH+](C)C[*:1],3,2-4,0.9471658894787375,1,-0.024870959866713477,1,0.972036849345451,1
alignment_all,released_hybrid_w3,C[NH+](C)CC[*:1]>>FC(F)(F)C[*:1],3,2-4,0.9407103901483636,2,0.01790740024654868,2,0.9228029899018149,2
alignment_all,released_hybrid_w3,C[NH+](C)CC[*:1]>>NC(=O)[*:1],2,2-4,0.9353874644068181,1,0.3630828944734463,1,0.5723045699333718,1
alignment_all,released_hybrid_w3,C[NH+](C)CC[*:1]>>O=C([O-])C[*:1],2,2-4,0.9641605069238883,1,0.41349981746928083,1,0.5506606894546076,1
alignment_all,released_hybrid_w3,C[NH+](C)C[*:1]>>C[NH+](C)[*:1],4,2-4,0.9341173813176157,1,0.31000954655444796,1,0.6241078347631677,1
alignment_all,released_hybrid_w3,C[NH+](C)C[*:1]>>FC(F)(F)[*:1],8,5-9,0.9612142242295835,2,-0.2608438091388343,2,1.222058033368418,2
alignment_all,released_hybrid_w3,C[NH+](C)C[*:1]>>F[*:1],7,5-9,0.9250622851570788,2,0.26944348295843745,2,0.6556188021986413,2
alignment_all,released_hybrid_w3,C[NH+](C)C[*:1]>>N#C[*:1],3,2-4,0.7933179816526605,2,0.09576396015844243,2,0.6975540214942182,2
alignment_all,released_hybrid_w3,C[NH+](C)C[*:1]>>O=C([O-])[*:1],4,2-4,0.9718236849717397,1,0.146608809035004,1,0.8252148759367357,1
alignment_all,released_hybrid_w3,C[NH+](C)C[*:1]>>OC[*:1],5,5-9,0.9024454221036291,1,0.015672131486513086,1,0.886773290617116,1
alignment_all,released_hybrid_w3,C[NH+](C)C[*:1]>>O[*:1],5,5-9,0.8440315460427112,1,-0.10814579320174456,1,0.9521773392444558,1
alignment_all,released_hybrid_w3,C[NH+](C)[*:1]>>N#C[*:1],4,2-4,0.9556616689987898,1,0.21709134504636313,1,0.7385703239524266,1
alignment_all,released_hybrid_w3,C[NH+](C)[*:1]>>NC(=O)[*:1],4,2-4,0.9556712425504227,2,0.02727125918270712,2,0.9283999833677156,2
alignment_all,released_hybrid_w3,C[NH+](C)[*:1]>>O=C([O-])[*:1],3,2-4,0.9615480586064181,2,0.176791647876484,2,0.7847564107299341,2
