strategy,budget,bin_left,bin_right,evaluated_pair_count,fraction
beam1000_lp00,1000,0.34,0.35000000000000003,33807,0.032240867614746094
beam1000_lp00,1000,0.35000000000000003,0.36,36585,0.034890174865722656
beam1000_lp00,1000,0.36,0.37,37783,0.036032676696777344
beam1000_lp00,1000,0.37,0.38,34180,0.032596588134765625
beam1000_lp00,1000,0.38,0.39,35447,0.033804893493652344
beam1000_lp00,1000,0.39,0.4,28508,0.027187347412109375
beam1000_lp00,1000,0.4,0.41000000000000003,37919,0.036162376403808594
beam1000_lp00,1000,0.41000000000000003,0.42,31552,0.03009033203125
beam1000_lp00,1000,0.42,0.43,30005,0.02861499786376953
beam1000_lp00,1000,0.43,0.44,29575,0.028204917907714844
beam1000_lp00,1000,0.44,0.45,27466,0.026193618774414062
beam1000_lp00,1000,0.45,0.46,26604,0.025371551513671875
beam1000_lp00,1000,0.46,0.47000000000000003,24656,0.0235137939453125
beam1000_lp00,1000,0.47000000000000003,0.48,22848,0.02178955078125
beam1000_lp00,1000,0.48,0.49,19080,0.01819610595703125
beam1000_lp00,1000,0.49,0.5,14393,0.013726234436035156
beam1000_lp00,1000,0.5,0.51,27493,0.02621936798095703
beam1000_lp00,1000,0.51,0.52,13944,0.01329803466796875
beam1000_lp00,1000,0.52,0.53,15648,0.014923095703125
beam1000_lp00,1000,0.53,0.54,14345,0.013680458068847656
beam1000_lp00,1000,0.54,0.55,12060,0.011501312255859375
beam1000_lp00,1000,0.55,0.56,11728,0.0111846923828125
beam1000_lp00,1000,0.56,0.5700000000000001,10766,0.010267257690429688
beam1000_lp00,1000,0.5700000000000001,0.58,8874,0.008462905883789062
beam1000_lp00,1000,0.58,0.59,8339,0.007952690124511719
beam1000_lp00,1000,0.59,0.6,6503,0.006201744079589844
beam1000_lp00,1000,0.6,0.61,7867,0.007502555847167969
beam1000_lp00,1000,0.61,0.62,5973,0.005696296691894531
beam1000_lp00,1000,0.62,0.63,5393,0.005143165588378906
beam1000_lp00,1000,0.63,0.64,4792,0.00457000732421875
beam1000_lp00,1000,0.64,0.65,4024,0.00383758544921875
beam1000_lp00,1000,0.65,0.66,3563,0.0033979415893554688
beam1000_lp00,1000,0.66,0.67,3584,0.00341796875
beam1000_lp00,1000,0.67,0.68,3005,0.0028657913208007812
beam1000_lp00,1000,0.68,0.6900000000000001,2616,0.00249481201171875
beam1000_lp00,1000,0.6900000000000001,0.7000000000000001,2004,0.001911163330078125
beam1000_lp00,1000,0.7000000000000001,0.71,2218,0.0021152496337890625
beam1000_lp00,1000,0.71,0.72,1629,0.0015535354614257812
beam1000_lp00,1000,0.72,0.73,1558,0.0014858245849609375
beam1000_lp00,1000,0.73,0.74,1316,0.001255035400390625
beam1000_lp00,1000,0.74,0.75,941,0.0008974075317382812
beam1000_lp00,1000,0.75,0.76,1210,0.0011539459228515625
beam1000_lp00,1000,0.76,0.77,833,0.0007944107055664062
beam1000_lp00,1000,0.77,0.78,701,0.0006685256958007812
beam1000_lp00,1000,0.78,0.79,643,0.0006132125854492188
beam1000_lp00,1000,0.79,0.8,420,0.000400543212890625
beam1000_lp00,1000,0.8,0.81,521,0.0004968643188476562
beam1000_lp00,1000,0.81,0.8200000000000001,368,0.0003509521484375
beam1000_lp00,1000,0.8200000000000001,0.8300000000000001,387,0.00036907196044921875
beam1000_lp00,1000,0.8300000000000001,0.84,297,0.00028324127197265625
beam1000_lp00,1000,0.84,0.85,244,0.000232696533203125
beam1000_lp00,1000,0.85,0.86,237,0.00022602081298828125
beam1000_lp00,1000,0.86,0.87,177,0.00016880035400390625
beam1000_lp00,1000,0.87,0.88,111,0.00010585784912109375
beam1000_lp00,1000,0.88,0.89,122,0.0001163482666015625
beam1000_lp00,1000,0.89,0.9,68,6.4849853515625e-05
beam1000_lp00,1000,0.9,0.91,51,4.863739013671875e-05
beam1000_lp00,1000,0.91,0.92,37,3.528594970703125e-05
beam1000_lp00,1000,0.92,0.93,38,3.62396240234375e-05
beam1000_lp00,1000,0.93,0.9400000000000001,31,2.956390380859375e-05
beam1000_lp00,1000,0.9400000000000001,0.9500000000000001,21,2.002716064453125e-05
beam1000_lp00,1000,0.9500000000000001,0.96,25,2.384185791015625e-05
beam1000_lp00,1000,0.96,0.97,7,6.67572021484375e-06
beam1000_lp00,1000,0.97,0.98,15,1.430511474609375e-05
beam1000_lp00,1000,0.98,0.99,8,7.62939453125e-06
beam1000_lp00,1000,0.99,1.0,14,1.33514404296875e-05
beam1000_lp06,50,0.0,0.01,0,0.0
beam1000_lp06,50,0.01,0.02,0,0.0
beam1000_lp06,50,0.02,0.03,0,0.0
beam1000_lp06,50,0.03,0.04,0,0.0
beam1000_lp06,50,0.04,0.05,0,0.0
beam1000_lp06,50,0.05,0.06,0,0.0
beam1000_lp06,50,0.06,0.07,0,0.0
beam1000_lp06,50,0.07,0.08,1,4.57385402087507e-06
beam1000_lp06,50,0.08,0.09,1,4.57385402087507e-06
beam1000_lp06,50,0.09,0.1,6,2.7443124125250417e-05
beam1000_lp06,50,0.1,0.11,30,0.0001372156206262521
beam1000_lp06,50,0.11,0.12,66,0.0003018743653777546
beam1000_lp06,50,0.12,0.13,65,0.00029730051135687955
beam1000_lp06,50,0.13,0.14,108,0.0004939762342545075
beam1000_lp06,50,0.14,0.15,59,0.0002698573872316291
beam1000_lp06,50,0.15,0.16,100,0.000457385402087507
beam1000_lp06,50,0.16,0.17,132,0.0006037487307555093
beam1000_lp06,50,0.17,0.18,212,0.0009696570524255147
beam1000_lp06,50,0.18,0.19,187,0.000855310701903638
beam1000_lp06,50,0.19,0.2,226,0.0010336910087177659
beam1000_lp06,50,0.2,0.21,431,0.001971331082997155
beam1000_lp06,50,0.21,0.22,490,0.002241188470228784
beam1000_lp06,50,0.22,0.23,612,0.0027991986607755425
beam1000_lp06,50,0.23,0.24,760,0.003476129055865053
beam1000_lp06,50,0.24,0.25,823,0.0037642818591801823
beam1000_lp06,50,0.25,0.26,1558,0.007126064564523358
beam1000_lp06,50,0.26,0.27,1732,0.007921915164155621
beam1000_lp06,50,0.27,0.28,1851,0.008466203792639754
beam1000_lp06,50,0.28,0.29,2585,0.011823412643962056
beam1000_lp06,50,0.29,0.3,2588,0.01183713420602468
beam1000_lp06,50,0.3,0.31,3655,0.01671743644629838
beam1000_lp06,50,0.31,0.32,3645,0.01667169790608963
beam1000_lp06,50,0.32,0.33,4702,0.021506261606154577
beam1000_lp06,50,0.33,0.34,4430,0.02026217331247656
beam1000_lp06,50,0.34,0.35000000000000003,4769,0.02181270982555321
beam1000_lp06,50,0.35000000000000003,0.36,5288,0.02418654006238737
beam1000_lp06,50,0.36,0.37,6122,0.028001134315797177
beam1000_lp06,50,0.37,0.38,5691,0.026029803232800023
beam1000_lp06,50,0.38,0.39,6262,0.028641473878719688
beam1000_lp06,50,0.39,0.4,5367,0.024547874530036498
beam1000_lp06,50,0.4,0.41000000000000003,7459,0.03411637714170714
beam1000_lp06,50,0.41000000000000003,0.42,6476,0.029620278639186953
beam1000_lp06,50,0.42,0.43,6515,0.029798658946001078
beam1000_lp06,50,0.43,0.44,6734,0.030800332976572718
beam1000_lp06,50,0.44,0.45,6376,0.029162893237099443
beam1000_lp06,50,0.45,0.46,6717,0.030722577458217843
beam1000_lp06,50,0.46,0.47000000000000003,6543,0.029926726858585582
beam1000_lp06,50,0.47000000000000003,0.48,6565,0.03002735164704483
beam1000_lp06,50,0.48,0.49,5673,0.025947473860424272
beam1000_lp06,50,0.49,0.5,4449,0.020349076538873186
beam1000_lp06,50,0.5,0.51,8915,0.040775908596101244
beam1000_lp06,50,0.51,0.52,4863,0.022242652103515465
beam1000_lp06,50,0.52,0.53,5383,0.0246210561943705
beam1000_lp06,50,0.53,0.54,5256,0.024040176733719366
beam1000_lp06,50,0.54,0.55,4420,0.020216434772267807
beam1000_lp06,50,0.55,0.56,4773,0.021831005241636708
beam1000_lp06,50,0.56,0.5700000000000001,4604,0.02105802391210882
beam1000_lp06,50,0.5700000000000001,0.58,3779,0.01728459434488689
beam1000_lp06,50,0.58,0.59,3814,0.017444679235617516
beam1000_lp06,50,0.59,0.6,3033,0.013872499245314087
beam1000_lp06,50,0.6,0.61,3902,0.017847178389454522
beam1000_lp06,50,0.61,0.62,3158,0.01444423099792347
beam1000_lp06,50,0.62,0.63,3088,0.014124061216462215
beam1000_lp06,50,0.63,0.64,2726,0.01246832606090544
beam1000_lp06,50,0.64,0.65,2549,0.011658753899210552
beam1000_lp06,50,0.65,0.66,2301,0.010524438102033535
beam1000_lp06,50,0.66,0.67,2507,0.0114666520303338
beam1000_lp06,50,0.67,0.68,2292,0.01048327341584566
beam1000_lp06,50,0.68,0.6900000000000001,2120,0.009696570524255148
beam1000_lp06,50,0.6900000000000001,0.7000000000000001,1671,0.007642910068882241
beam1000_lp06,50,0.7000000000000001,0.71,1971,0.009015066275144763
beam1000_lp06,50,0.71,0.72,1452,0.006641236038310601
beam1000_lp06,50,0.72,0.73,1383,0.006325640110870221
beam1000_lp06,50,0.73,0.74,1328,0.0060740781397220925
beam1000_lp06,50,0.74,0.75,951,0.004349735173852192
beam1000_lp06,50,0.75,0.76,1143,0.005227915145860205
beam1000_lp06,50,0.76,0.77,872,0.003988400706203061
beam1000_lp06,50,0.77,0.78,791,0.00361791853051218
beam1000_lp06,50,0.78,0.79,638,0.0029181188653182944
beam1000_lp06,50,0.79,0.8,414,0.0018935755646422789
beam1000_lp06,50,0.8,0.81,608,0.0027809032446920426
beam1000_lp06,50,0.81,0.8200000000000001,438,0.0020033480611432804
beam1000_lp06,50,0.8200000000000001,0.8300000000000001,423,0.0019347402508301545
beam1000_lp06,50,0.8300000000000001,0.84,407,0.0018615585864961534
beam1000_lp06,50,0.84,0.85,496,0.0022686315943540344
beam1000_lp06,50,0.85,0.86,401,0.001834115462370903
beam1000_lp06,50,0.86,0.87,366,0.0016740305716402754
beam1000_lp06,50,0.87,0.88,254,0.0011617589213022677
beam1000_lp06,50,0.88,0.89,217,0.00099252632252989
beam1000_lp06,50,0.89,0.9,137,0.0006266180008598845
beam1000_lp06,50,0.9,0.91,159,0.0007272427893191361
beam1000_lp06,50,0.91,0.92,105,0.00048025467219188234
beam1000_lp06,50,0.92,0.93,146,0.0006677826870477602
beam1000_lp06,50,0.93,0.9400000000000001,74,0.00033846519754475516
beam1000_lp06,50,0.9400000000000001,0.9500000000000001,64,0.00029272665733600446
beam1000_lp06,50,0.9500000000000001,0.96,49,0.00022411884702287842
beam1000_lp06,50,0.96,0.97,15,6.860781031312605e-05
beam1000_lp06,50,0.97,0.98,50,0.0002286927010437535
beam1000_lp06,50,0.98,0.99,24,0.00010977249650100167
beam1000_lp06,50,0.99,1.0,43,0.000196675722897628
beam1000_lp06,100,0.0,0.01,0,0.0
beam1000_lp06,100,0.01,0.02,0,0.0
beam1000_lp06,100,0.02,0.03,0,0.0
beam1000_lp06,100,0.03,0.04,0,0.0
beam1000_lp06,100,0.04,0.05,0,0.0
beam1000_lp06,100,0.05,0.06,3,5.077568318681728e-06
beam1000_lp06,100,0.06,0.07,4,6.770091091575637e-06
beam1000_lp06,100,0.07,0.08,3,5.077568318681728e-06
beam1000_lp06,100,0.08,0.09,13,2.200279604762082e-05
beam1000_lp06,100,0.09,0.1,68,0.00011509154855678584
beam1000_lp06,100,0.1,0.11,121,0.00020479525552016302
beam1000_lp06,100,0.11,0.12,196,0.0003317344634872062
beam1000_lp06,100,0.12,0.13,264,0.00044682601204399205
beam1000_lp06,100,0.13,0.14,388,0.0006566988358828368
beam1000_lp06,100,0.14,0.15,354,0.0005991530616044439
beam1000_lp06,100,0.15,0.16,457,0.0007734829072125165
beam1000_lp06,100,0.16,0.17,634,0.0010730594380147385
beam1000_lp06,100,0.17,0.18,1034,0.0017500685471723023
beam1000_lp06,100,0.18,0.19,1055,0.0017856115254030742
beam1000_lp06,100,0.19,0.2,1196,0.0020242572363811154
beam1000_lp06,100,0.2,0.21,2128,0.0036016884607182388
beam1000_lp06,100,0.21,0.22,2235,0.0037827883974178873
beam1000_lp06,100,0.22,0.23,2913,0.004930318837439958
beam1000_lp06,100,0.23,0.24,3412,0.005774887701114019
beam1000_lp06,100,0.24,0.25,3637,0.0061557053250151485
beam1000_lp06,100,0.25,0.26,6244,0.01056811219394957
beam1000_lp06,100,0.26,0.27,6567,0.011114797049594302
beam1000_lp06,100,0.27,0.28,7257,0.0122826377628911
beam1000_lp06,100,0.28,0.29,9741,0.01648686433075957
beam1000_lp06,100,0.29,0.3,9729,0.016466554057484845
beam1000_lp06,100,0.3,0.31,12916,0.02186062413469773
beam1000_lp06,100,0.31,0.32,12826,0.02170829708513728
beam1000_lp06,100,0.32,0.33,16118,0.027280082053504028
beam1000_lp06,100,0.33,0.34,14622,0.02474806798525474
beam1000_lp06,100,0.34,0.35000000000000003,15342,0.025966684381738356
beam1000_lp06,100,0.35000000000000003,0.36,17306,0.029290799107701992
beam1000_lp06,100,0.36,0.37,18852,0.03190743931459598
beam1000_lp06,100,0.37,0.38,17817,0.03015567824465078
beam1000_lp06,100,0.38,0.39,18997,0.032152855116665595
beam1000_lp06,100,0.39,0.4,15954,0.027002508318749428
beam1000_lp06,100,0.4,0.41000000000000003,22215,0.03759939339983819
beam1000_lp06,100,0.41000000000000003,0.42,18680,0.031616325397658226
beam1000_lp06,100,0.42,0.43,18498,0.031308286252991535
beam1000_lp06,100,0.43,0.44,18580,0.03144707312036883
beam1000_lp06,100,0.44,0.45,17600,0.029788400802932803
beam1000_lp06,100,0.45,0.46,18394,0.03113226388461057
beam1000_lp06,100,0.46,0.47000000000000003,17455,0.029542985000863185
beam1000_lp06,100,0.47000000000000003,0.48,17137,0.029004762759082925
beam1000_lp06,100,0.48,0.49,14564,0.024649901664426894
beam1000_lp06,100,0.49,0.5,11248,0.019037496149510693
beam1000_lp06,100,0.5,0.51,22357,0.03783973163358913
beam1000_lp06,100,0.51,0.52,11768,0.019917607991415523
beam1000_lp06,100,0.52,0.53,13211,0.022359918352701437
beam1000_lp06,100,0.53,0.54,12298,0.020814645061049297
beam1000_lp06,100,0.54,0.55,10705,0.0181184562838293
beam1000_lp06,100,0.55,0.56,11086,0.01876330746030188
beam1000_lp06,100,0.56,0.5700000000000001,10168,0.01720957155478527
beam1000_lp06,100,0.5700000000000001,0.58,8595,0.01454723323302315
beam1000_lp06,100,0.58,0.59,8372,0.01416980065466781
beam1000_lp06,100,0.59,0.6,6622,0.011207885802103468
beam1000_lp06,100,0.6,0.61,8309,0.014063171719975492
beam1000_lp06,100,0.61,0.62,6582,0.011140184891187711
beam1000_lp06,100,0.62,0.63,6367,0.01077629249501552
beam1000_lp06,100,0.63,0.64,5528,0.00935626588855753
beam1000_lp06,100,0.64,0.65,5179,0.008765575440817555
beam1000_lp06,100,0.65,0.66,4547,0.007695901048348605
beam1000_lp06,100,0.66,0.67,4943,0.008366140066414594
beam1000_lp06,100,0.67,0.68,4406,0.007457255337370564
beam1000_lp06,100,0.68,0.6900000000000001,4089,0.006920725618363195
beam1000_lp06,100,0.6900000000000001,0.7000000000000001,3208,0.005429613055443661
beam1000_lp06,100,0.7000000000000001,0.71,3733,0.006318187511212964
beam1000_lp06,100,0.71,0.72,2691,0.00455457878185751
beam1000_lp06,100,0.72,0.73,2590,0.0043836339817952255
beam1000_lp06,100,0.73,0.74,2374,0.004018049062850141
beam1000_lp06,100,0.74,0.75,1748,0.0029585298070185532
beam1000_lp06,100,0.75,0.76,2174,0.003679544508271359
beam1000_lp06,100,0.76,0.77,1602,0.0027114214821760425
beam1000_lp06,100,0.77,0.78,1375,0.002327218812729125
beam1000_lp06,100,0.78,0.79,1145,0.0019379385749635262
beam1000_lp06,100,0.79,0.8,833,0.0014098714698206265
beam1000_lp06,100,0.8,0.81,1069,0.001809306844223589
beam1000_lp06,100,0.81,0.8200000000000001,779,0.0013184752400843553
beam1000_lp06,100,0.8200000000000001,0.8300000000000001,800,0.0013540182183151275
beam1000_lp06,100,0.8300000000000001,0.84,694,0.001174610804388373
beam1000_lp06,100,0.84,0.85,759,0.0012846247846264771
beam1000_lp06,100,0.85,0.86,684,0.001157685576659434
beam1000_lp06,100,0.86,0.87,588,0.0009952033904616186
beam1000_lp06,100,0.87,0.88,397,0.000671931540838882
beam1000_lp06,100,0.88,0.89,337,0.0005703801744652475
beam1000_lp06,100,0.89,0.9,212,0.0003588148278535088
beam1000_lp06,100,0.9,0.91,241,0.00040789798826743214
beam1000_lp06,100,0.91,0.92,194,0.0003283494179414184
beam1000_lp06,100,0.92,0.93,203,0.00034358212289746357
beam1000_lp06,100,0.93,0.9400000000000001,123,0.00020818030106595084
beam1000_lp06,100,0.9400000000000001,0.9500000000000001,89,0.00015063452678755793
beam1000_lp06,100,0.9500000000000001,0.96,76,0.0001286317307399371
beam1000_lp06,100,0.96,0.97,33,5.5853251505499006e-05
beam1000_lp06,100,0.97,0.98,76,0.0001286317307399371
beam1000_lp06,100,0.98,0.99,37,6.262334259707464e-05
beam1000_lp06,100,0.99,1.0,64,0.0001083214574652102
beam1000_lp06,250,0.0,0.01,1,1.029912786985198e-06
beam1000_lp06,250,0.01,0.02,0,0.0
beam1000_lp06,250,0.02,0.03,7,7.209389508896387e-06
beam1000_lp06,250,0.03,0.04,1,1.029912786985198e-06
beam1000_lp06,250,0.04,0.05,10,1.0299127869851981e-05
beam1000_lp06,250,0.05,0.06,5,5.1495639349259904e-06
beam1000_lp06,250,0.06,0.07,48,4.943581377528951e-05
beam1000_lp06,250,0.07,0.08,38,3.913668590543753e-05
beam1000_lp06,250,0.08,0.09,66,6.797424394102307e-05
beam1000_lp06,250,0.09,0.1,137,0.00014109805181697214
beam1000_lp06,250,0.1,0.11,320,0.0003295720918352634
beam1000_lp06,250,0.11,0.12,441,0.00045419153906047237
beam1000_lp06,250,0.12,0.13,667,0.0006869518289191271
beam1000_lp06,250,0.13,0.14,926,0.0009536992407482934
beam1000_lp06,250,0.14,0.15,1004,0.001034032438133139
beam1000_lp06,250,0.15,0.16,1405,0.0014470274657142033
beam1000_lp06,250,0.16,0.17,1883,0.001939325777893128
beam1000_lp06,250,0.17,0.18,2462,0.0025356452815575577
beam1000_lp06,250,0.18,0.19,3249,0.0033461866449149085
beam1000_lp06,250,0.19,0.2,3396,0.0034975838246017327
beam1000_lp06,250,0.2,0.21,5886,0.006062066664194876
beam1000_lp06,250,0.21,0.22,6147,0.006330873901598012
beam1000_lp06,250,0.22,0.23,7815,0.008048768430289323
beam1000_lp06,250,0.23,0.24,8655,0.00891389517135689
beam1000_lp06,250,0.24,0.25,9425,0.009706928017335493
beam1000_lp06,250,0.25,0.26,14964,0.015411614944446504
beam1000_lp06,250,0.26,0.27,15379,0.015839028751045363
beam1000_lp06,250,0.27,0.28,16732,0.017232500751836334
beam1000_lp06,250,0.28,0.29,20803,0.021425275707653076
beam1000_lp06,250,0.29,0.3,20522,0.021135870214510234
beam1000_lp06,250,0.3,0.31,26046,0.02682510844981647
beam1000_lp06,250,0.31,0.32,25353,0.02611137888843573
beam1000_lp06,250,0.32,0.33,31033,0.03196128351851165
beam1000_lp06,250,0.33,0.34,27231,0.02804555510239393
beam1000_lp06,250,0.34,0.35000000000000003,28029,0.02886742550640812
beam1000_lp06,250,0.35000000000000003,0.36,31231,0.03216520625033472
beam1000_lp06,250,0.36,0.37,33291,0.03428682659152423
beam1000_lp06,250,0.37,0.38,31185,0.032117830262133405
beam1000_lp06,250,0.38,0.39,32678,0.033655490053102304
beam1000_lp06,250,0.39,0.4,26823,0.02762535068530397
beam1000_lp06,250,0.4,0.41000000000000003,36597,0.0376917182652973
beam1000_lp06,250,0.41000000000000003,0.42,30846,0.03176868982734542
beam1000_lp06,250,0.42,0.43,30093,0.030993165498745565
beam1000_lp06,250,0.43,0.44,29926,0.03082117006331904
beam1000_lp06,250,0.44,0.45,28282,0.029127993441515374
beam1000_lp06,250,0.45,0.46,28679,0.029536868817948495
beam1000_lp06,250,0.46,0.47000000000000003,27249,0.02806409353255966
beam1000_lp06,250,0.47000000000000003,0.48,25822,0.026594407985531785
beam1000_lp06,250,0.48,0.49,21728,0.022377945035614383
beam1000_lp06,250,0.49,0.5,16558,0.01705329592690091
beam1000_lp06,250,0.5,0.51,32905,0.033889280255747944
beam1000_lp06,250,0.51,0.52,16726,0.017226321275114424
beam1000_lp06,250,0.52,0.53,19459,0.02004107292194497
beam1000_lp06,250,0.53,0.54,17863,0.018397332113916594
beam1000_lp06,250,0.54,0.55,15418,0.015879195349737783
beam1000_lp06,250,0.55,0.56,15295,0.015752516076938606
beam1000_lp06,250,0.56,0.5700000000000001,14198,0.014622701749615842
beam1000_lp06,250,0.5700000000000001,0.58,11761,0.012112804287732915
beam1000_lp06,250,0.58,0.59,11260,0.01159681798145333
beam1000_lp06,250,0.59,0.6,8850,0.009114728164819003
beam1000_lp06,250,0.6,0.61,11164,0.011497946353902751
beam1000_lp06,250,0.61,0.62,8826,0.009090010257931358
beam1000_lp06,250,0.62,0.63,7949,0.00818677674374534
beam1000_lp06,250,0.63,0.64,6890,0.007096099102328015
beam1000_lp06,250,0.64,0.65,6467,0.006660445993433276
beam1000_lp06,250,0.65,0.66,5720,0.005891101141555333
beam1000_lp06,250,0.66,0.67,6076,0.006257750093722063
beam1000_lp06,250,0.67,0.68,5277,0.005434849776920891
beam1000_lp06,250,0.68,0.6900000000000001,4669,0.00480866280243389
beam1000_lp06,250,0.6900000000000001,0.7000000000000001,3619,0.0037272543760994317
beam1000_lp06,250,0.7000000000000001,0.71,4186,0.00431121492632004
beam1000_lp06,250,0.71,0.72,3113,0.0032061185058849216
beam1000_lp06,250,0.72,0.73,2960,0.0030485418494761865
beam1000_lp06,250,0.73,0.74,2587,0.0026643843799307077
beam1000_lp06,250,0.74,0.75,1876,0.0019321163883842317
beam1000_lp06,250,0.75,0.76,2426,0.0024985684212260905
beam1000_lp06,250,0.76,0.77,1759,0.0018116165923069635
beam1000_lp06,250,0.77,0.78,1541,0.0015870956047441902
beam1000_lp06,250,0.78,0.79,1264,0.0013018097627492903
beam1000_lp06,250,0.79,0.8,866,0.0008919044735291816
beam1000_lp06,250,0.8,0.81,1126,0.001159681798145333
beam1000_lp06,250,0.81,0.8200000000000001,852,0.0008774856945113887
beam1000_lp06,250,0.8200000000000001,0.8300000000000001,901,0.0009279514210736635
beam1000_lp06,250,0.8300000000000001,0.84,652,0.0006715031371143491
beam1000_lp06,250,0.84,0.85,670,0.0006900415672800827
beam1000_lp06,250,0.85,0.86,573,0.0005901400269425185
beam1000_lp06,250,0.86,0.87,471,0.0004850889226700283
beam1000_lp06,250,0.87,0.88,322,0.0003316319174092338
beam1000_lp06,250,0.88,0.89,302,0.0003110336616695298
beam1000_lp06,250,0.89,0.9,191,0.00019671334231417283
beam1000_lp06,250,0.9,0.91,168,0.00017302534821351327
beam1000_lp06,250,0.91,0.92,133,0.00013697840066903135
beam1000_lp06,250,0.92,0.93,177,0.00018229456329638005
beam1000_lp06,250,0.93,0.9400000000000001,86,8.857249968072703e-05
beam1000_lp06,250,0.9400000000000001,0.9500000000000001,81,8.342293574580105e-05
beam1000_lp06,250,0.9500000000000001,0.96,55,5.6645203284185896e-05
beam1000_lp06,250,0.96,0.97,30,3.0897383609555944e-05
beam1000_lp06,250,0.97,0.98,52,5.3555464923230304e-05
beam1000_lp06,250,0.98,0.99,21,2.162816852668916e-05
beam1000_lp06,250,0.99,1.0,49,5.0465726562274705e-05
