phase,policy,control,candidate_set_size,rows,candidate_set_nonempty_rate,candidate_set_full_rate,mean_unique_valid_candidate_count,raw_non_greedy_rdkit_valid_rate,raw_non_greedy_policy_accept_rate,unique_candidate_rate_per_raw_proposal,oracle_target_recall_at_k,oracle_condition_source_recall_at_k,latent_reranked_valid_top1_rate,latent_reranked_exact_target_identity_at_1,latent_reranked_exact_condition_source_identity_at_1,latent_reranked_target_scaffold_recovery,latent_reranked_condition_source_scaffold_recovery,latent_reranked_mean_morgan_to_target,latent_reranked_mean_morgan_to_condition_source,latent_reranked_mean_cosine_to_supplied_condition,latent_reranked_median_cosine_to_supplied_condition,latent_reranked_mean_l2_to_supplied_condition,latent_reranked_median_l2_to_supplied_condition,latent_reranked_mean_relative_l2_to_supplied_condition,latent_reranked_median_relative_l2_to_supplied_condition,rerank_target_selection_efficiency_given_oracle_presence,historical_step2_exact_identity,exact_target_identity_gain_over_historical_step2,same_panel_greedy_target_identity,same_panel_greedy_condition_source_identity,exact_target_identity_gain_over_same_panel_greedy,condition_source_identity_gain_over_same_panel_greedy
development,beam64_lp06,nearest_wrong_embedding,10,2048,1.0,0.97216796875,9.96484375,0.6033935546875,0.603271484375,0.5116424560546875,0.0009765625,0.9326171875,1.0,0.0,0.9326171875,0.337890625,0.9521484375,0.3138769268989563,0.9742937088012695,0.9995008707046509,0.9999998807907104,0.27962756156921387,0.017427068203687668,0.0074933916330337524,0.0005245115025900304,0.0,0.639,-0.639,0.0,0.70703125,0.0,0.2255859375
development,beam64_lp06,nearest_wrong_embedding,20,2048,1.0,0.82666015625,19.2890625,0.6033935546875,0.603271484375,0.5116424560546875,0.00244140625,0.9521484375,1.0,0.0,0.9521484375,0.341796875,0.966796875,0.31460821628570557,0.9822732210159302,0.9996570348739624,0.9999998807907104,0.19472134113311768,0.017344238236546516,0.005257254466414452,0.0005204728804528713,0.0,0.639,-0.639,0.0,0.70703125,0.0,0.2451171875
development,beam64_lp06,nearest_wrong_embedding,50,2048,1.0,0.140625,32.91650390625,0.6033935546875,0.603271484375,0.5116424560546875,0.0029296875,0.96337890625,1.0,0.0,0.96337890625,0.34228515625,0.97314453125,0.3147570490837097,0.986262321472168,0.999751091003418,0.9999998807907104,0.14743247628211975,0.01728745922446251,0.004059265833348036,0.0005183335160836577,0.0,0.639,-0.639,0.0,0.70703125,0.0,0.25634765625
development,sample128_t085_p095,correct_embedding,1,2048,0.9794921875,0.9794921875,0.9794921875,0.975250244140625,0.975250244140625,0.033351898193359375,0.69091796875,0.69091796875,0.9794921875,0.69091796875,0.69091796875,0.796875,0.796875,0.8782991766929626,0.8782991766929626,0.995434045791626,0.9999998211860657,1.4640088081359863,0.018784459680318832,0.03824146091938019,0.000565885566174984,1.0,0.639,0.05191796874999999,0.69091796875,0.69091796875,0.0,0.0
development,sample128_t085_p095,correct_embedding,5,2048,1.0,0.1884765625,2.32373046875,0.975250244140625,0.975250244140625,0.033351898193359375,0.86181640625,0.86181640625,1.0,0.86181640625,0.86181640625,0.91015625,0.91015625,0.9487963914871216,0.9487963914871216,0.9986080527305603,0.9999998807907104,0.6159408092498779,0.017843838781118393,0.015992965549230576,0.0005244336789473891,1.0,0.639,0.22281640625,0.69091796875,0.69091796875,0.1708984375,0.1708984375
development,sample128_t085_p095,correct_embedding,10,2048,1.0,0.10107421875,3.03564453125,0.975250244140625,0.975250244140625,0.033351898193359375,0.875,0.875,1.0,0.875,0.875,0.92333984375,0.92333984375,0.9552812576293945,0.9552812576293945,0.998934268951416,0.9999998807907104,0.5145279169082642,0.017789732664823532,0.013507945463061333,0.0005208186921663582,1.0,0.639,0.236,0.69091796875,0.69091796875,0.18408203125,0.18408203125
development,sample128_t085_p095,correct_embedding,20,2048,1.0,0.046875,3.82177734375,0.975250244140625,0.975250244140625,0.033351898193359375,0.88037109375,0.88037109375,1.0,0.88037109375,0.88037109375,0.92529296875,0.92529296875,0.9578109979629517,0.9578109979629517,0.9990379214286804,0.9999998807907104,0.4786933660507202,0.017754994332790375,0.012549446895718575,0.0005189005751162767,1.0,0.639,0.24137109375,0.69091796875,0.69091796875,0.189453125,0.189453125
development,sample128_t085_p095,correct_embedding,50,2048,1.0,0.0146484375,4.849609375,0.975250244140625,0.975250244140625,0.033351898193359375,0.88037109375,0.88037109375,1.0,0.88037109375,0.88037109375,0.92578125,0.92578125,0.9579941034317017,0.9579941034317017,0.999097466468811,0.9999998807907104,0.4627736210823059,0.017754994332790375,0.012147556990385056,0.0005189005751162767,1.0,0.639,0.24137109375,0.69091796875,0.69091796875,0.189453125,0.189453125
development,sample128_t085_p095,shuffled_embedding,1,2048,0.9794921875,0.9794921875,0.9794921875,0.9752082824707031,0.9752082824707031,0.03325653076171875,0.0,0.69091796875,0.9794921875,0.0,0.69091796875,0.0029296875,0.796875,0.11828874796628952,0.8782991170883179,0.9954341053962708,0.9999998211860657,1.4640088081359863,0.018784459680318832,0.038241464644670486,0.000565885566174984,,0.639,-0.639,0.0,0.69091796875,0.0,0.0
development,sample128_t085_p095,shuffled_embedding,5,2048,1.0,0.18359375,2.32373046875,0.9752082824707031,0.9752082824707031,0.03325653076171875,0.0,0.8623046875,1.0,0.0,0.8623046875,0.0029296875,0.91015625,0.12046029418706894,0.948706865310669,0.9986233711242676,0.9999998807907104,0.6118152141571045,0.017843838781118393,0.015909701585769653,0.0005245543434284627,,0.639,-0.639,0.0,0.69091796875,0.0,0.17138671875
development,sample128_t085_p095,shuffled_embedding,10,2048,1.0,0.1005859375,3.03076171875,0.9752082824707031,0.9752082824707031,0.03325653076171875,0.0,0.8740234375,1.0,0.0,0.8740234375,0.0029296875,0.923828125,0.1205148994922638,0.95460444688797,0.9989489912986755,0.9999998807907104,0.5130129456520081,0.017792485654354095,0.01345193013548851,0.0005209400551393628,,0.639,-0.639,0.0,0.69091796875,0.0,0.18310546875
development,sample128_t085_p095,shuffled_embedding,20,2048,1.0,0.046875,3.80859375,0.9752082824707031,0.9752082824707031,0.03325653076171875,0.0,0.87841796875,1.0,0.0,0.87841796875,0.0029296875,0.92578125,0.12053053081035614,0.9572041034698486,0.9990583062171936,0.9999998807907104,0.4769861698150635,0.017773542553186417,0.012532404623925686,0.0005206323694437742,,0.639,-0.639,0.0,0.69091796875,0.0,0.1875
development,sample128_t085_p095,shuffled_embedding,50,2048,1.0,0.0166015625,4.82763671875,0.9752082824707031,0.9752082824707031,0.03325653076171875,0.0,0.87841796875,1.0,0.0,0.87841796875,0.0029296875,0.92578125,0.12049586325883865,0.95786452293396,0.9991050362586975,0.9999998807907104,0.4650081992149353,0.017773542553186417,0.012210361659526825,0.0005206323694437742,,0.639,-0.639,0.0,0.69091796875,0.0,0.1875
development,sample128_t085_p095,nearest_wrong_embedding,1,2048,0.97900390625,0.97900390625,0.97900390625,0.9781951904296875,0.9781951904296875,0.02967071533203125,0.0,0.70703125,0.97900390625,0.0,0.70703125,0.31787109375,0.8193359375,0.3042297959327698,0.8873905539512634,0.9957082867622375,0.9999998211860657,1.2542771100997925,0.018685100600123405,0.03460113704204559,0.0005760295898653567,,0.639,-0.639,0.0,0.70703125,0.0,0.0
development,sample128_t085_p095,nearest_wrong_embedding,5,2048,1.0,0.16064453125,2.22119140625,0.9781951904296875,0.9781951904296875,0.02967071533203125,0.0009765625,0.8662109375,1.0,0.0,0.8662109375,0.3330078125,0.9150390625,0.31301990151405334,0.9529528617858887,0.9989852905273438,0.9999998807907104,0.511335015296936,0.017684396356344223,0.013878962025046349,0.0005387070123106241,0.0,0.639,-0.639,0.0,0.70703125,0.0,0.1591796875
development,sample128_t085_p095,nearest_wrong_embedding,10,2048,1.0,0.0771484375,2.81201171875,0.9781951904296875,0.9781951904296875,0.02967071533203125,0.0009765625,0.87890625,1.0,0.0,0.87890625,0.33447265625,0.923828125,0.3131664991378784,0.9579220414161682,0.9991800785064697,0.9999998807907104,0.43833786249160767,0.017640069127082825,0.012028501369059086,0.0005363235250115395,0.0,0.639,-0.639,0.0,0.70703125,0.0,0.171875
development,sample128_t085_p095,nearest_wrong_embedding,20,2048,1.0,0.03759765625,3.45703125,0.9781951904296875,0.9781951904296875,0.02967071533203125,0.0009765625,0.88232421875,1.0,0.0,0.88232421875,0.33447265625,0.92724609375,0.3133251667022705,0.9608360528945923,0.9992892742156982,0.9999998807907104,0.3956010043621063,0.01763053797185421,0.010969709604978561,0.0005359307397156954,0.0,0.639,-0.639,0.0,0.70703125,0.0,0.17529296875
development,sample128_t085_p095,nearest_wrong_embedding,50,2048,1.0,0.01220703125,4.3515625,0.9781951904296875,0.9781951904296875,0.02967071533203125,0.0009765625,0.8837890625,1.0,0.0,0.8837890625,0.3349609375,0.9287109375,0.3133106827735901,0.9612592458724976,0.999309778213501,0.9999998807907104,0.3861719071865082,0.01763053797185421,0.010735584422945976,0.0005356620531529188,0.0,0.639,-0.639,0.0,0.70703125,0.0,0.1767578125
development,sample128_t100_p098,correct_embedding,1,2048,0.9794921875,0.9794921875,0.9794921875,0.9726715087890625,0.9726715087890625,0.04803466796875,0.69091796875,0.69091796875,0.9794921875,0.69091796875,0.69091796875,0.796875,0.796875,0.8782991766929626,0.8782991766929626,0.995434045791626,0.9999998211860657,1.4640088081359863,0.018784459680318832,0.03824146091938019,0.000565885566174984,1.0,0.639,0.05191796874999999,0.69091796875,0.69091796875,0.0,0.0
development,sample128_t100_p098,correct_embedding,5,2048,0.99951171875,0.28955078125,2.7783203125,0.9726715087890625,0.9726715087890625,0.04803466796875,0.88427734375,0.88427734375,0.99951171875,0.88427734375,0.88427734375,0.92431640625,0.92431640625,0.9553625583648682,0.9553625583648682,0.9986438751220703,0.9999998807907104,0.5516472458839417,0.017738936468958855,0.014287873171269894,0.0005181404412724078,1.0,0.639,0.24527734375,0.69091796875,0.69091796875,0.193359375,0.193359375
development,sample128_t100_p098,correct_embedding,10,2048,0.99951171875,0.14990234375,3.796875,0.9726715087890625,0.9726715087890625,0.04803466796875,0.90576171875,0.90576171875,0.99951171875,0.90576171875,0.90576171875,0.94091796875,0.94091796875,0.9651885032653809,0.9651885032653809,0.9990692734718323,0.9999998807907104,0.41690757870674133,0.01759585179388523,0.010851792059838772,0.0005133991362527013,1.0,0.639,0.26676171875,0.69091796875,0.69091796875,0.21484375,0.21484375
development,sample128_t100_p098,correct_embedding,20,2048,0.99951171875,0.0751953125,4.95947265625,0.9726715087890625,0.9726715087890625,0.04803466796875,0.91552734375,0.91552734375,0.99951171875,0.91552734375,0.91552734375,0.9462890625,0.9462890625,0.9690873622894287,0.9690873622894287,0.9992346167564392,0.9999998807907104,0.3589276671409607,0.01756575144827366,0.009320258162915707,0.000511055754031986,1.0,0.639,0.27652734375,0.69091796875,0.69091796875,0.224609375,0.224609375
development,sample128_t100_p098,correct_embedding,50,2048,0.99951171875,0.0234375,6.4326171875,0.9726715087890625,0.9726715087890625,0.04803466796875,0.9169921875,0.9169921875,0.99951171875,0.9169921875,0.9169921875,0.947265625,0.947265625,0.9701213836669922,0.9701213836669922,0.999299943447113,0.9999998807907104,0.3409217596054077,0.01756575144827366,0.008839494548738003,0.0005108982441015542,1.0,0.639,0.2779921875,0.69091796875,0.69091796875,0.22607421875,0.22607421875
development,sample128_t100_p098,shuffled_embedding,1,2048,0.9794921875,0.9794921875,0.9794921875,0.9733352661132812,0.9733352661132812,0.048297882080078125,0.0,0.69091796875,0.9794921875,0.0,0.69091796875,0.0029296875,0.796875,0.11828874796628952,0.8782991170883179,0.9954341053962708,0.9999998211860657,1.4640088081359863,0.018784459680318832,0.038241464644670486,0.000565885566174984,,0.639,-0.639,0.0,0.69091796875,0.0,0.0
